"","date","Division","Division_num","POP_ESTIMATE_2019_log","Median_Household_Income_2019_log","median_listing_price_log","total_listing_count_log","deaths_per_1000_log","county_land_area_log","median_listing_price_clas"
"3591",2020-07-31,"East North Central",1,11.2666156356242,11.2632454146515,12.6420265440188,6.14203740558736,-0.747942443997818,5.72603308359102,3
"3592",2020-08-31,"East North Central",1,11.2666156356242,11.2632454146515,12.6112043647371,6.0913098820777,-0.645288289937734,5.72603308359102,3
"3593",2020-09-30,"East North Central",1,11.2666156356242,11.2632454146515,12.5563773424611,6.02586597382531,-0.597660240948479,5.72603308359102,3
"3594",2020-10-31,"East North Central",1,11.2666156356242,11.2632454146515,12.559893520486,6.01859321449623,-0.552197866871722,5.72603308359102,3
"3595",2020-11-30,"East North Central",1,11.2666156356242,11.2632454146515,12.6443275764613,5.96870755998537,-0.264515794419942,5.72603308359102,3
"3596",2020-12-31,"East North Central",1,11.2666156356242,11.2632454146515,12.627028811883,5.72031177660741,0.129776013090101,5.72603308359102,3
"3597",2021-01-31,"East North Central",1,11.2666156356242,11.2632454146515,12.7068479334427,5.5683445037611,0.428631386140006,5.72603308359102,3
"3598",2021-02-28,"East North Central",1,11.2666156356242,11.2632454146515,12.6486809898171,5.62762111369064,0.516336966559111,5.72603308359102,3
"3599",2020-01-31,"East North Central",1,12.0453814564615,11.3600889212877,12.5945441772618,6.21460809842219,0,6.0134706273706,3
"3600",2020-02-29,"East North Central",1,12.0453814564615,11.3600889212877,12.5943915948034,6.29894924685594,0,6.0134706273706,3
"3601",2020-03-31,"East North Central",1,12.0453814564615,11.3600889212877,12.6097027376926,6.33505425149806,-4.44447899691939,6.0134706273706,3
"3602",2020-04-30,"East North Central",1,12.0453814564615,11.3600889212877,12.6086753274693,6.33150184989369,-1.61126565286317,6.0134706273706,3
"3603",2020-05-31,"East North Central",1,12.0453814564615,11.3600889212877,12.6600104070891,6.45519856334012,-0.860960058463274,6.0134706273706,3
"3604",2020-06-30,"East North Central",1,12.0453814564615,11.3600889212877,12.6603279178078,6.48768401848461,-0.52250566063807,6.0134706273706,3
"3605",2020-07-31,"East North Central",1,12.0453814564615,11.3600889212877,12.6587393551226,6.49828214947643,-0.455494950355109,6.0134706273706,3
"3606",2020-08-31,"East North Central",1,12.0453814564615,11.3600889212877,12.65682974283,6.48920493132532,-0.401427729084834,6.0134706273706,3
"3607",2020-09-30,"East North Central",1,12.0453814564615,11.3600889212877,12.6107040728898,6.43133108193348,-0.285595913559712,6.0134706273706,3
"3608",2020-10-31,"East North Central",1,12.0453814564615,11.3600889212877,12.5707157591181,6.42162226780652,-0.167812877903328,6.0134706273706,3
"3609",2020-11-30,"East North Central",1,12.0453814564615,11.3600889212877,12.5772913149097,6.2841341610708,-0.0136621980760695,6.0134706273706,3
"3610",2020-12-31,"East North Central",1,12.0453814564615,11.3600889212877,12.5512568227534,6.14203740558736,0.260536524038424,6.0134706273706,3
"3611",2021-01-31,"East North Central",1,12.0453814564615,11.3600889212877,12.6112043647371,5.91620206260743,0.482774688237823,6.0134706273706,3
"3612",2021-02-28,"East North Central",1,12.0453814564615,11.3600889212877,12.5772913149097,5.77765232322266,0.566156297176872,6.0134706273706,3
"3613",2020-01-31,"East North Central",1,10.7783727863516,10.8055373621199,11.4064532204597,5.57594910314632,0,5.97870853400678,2
"3614",2020-02-29,"East North Central",1,10.7783727863516,10.8055373621199,11.3839550836733,5.45958551414416,0,5.97870853400678,2
"3615",2020-03-31,"East North Central",1,10.7783727863516,10.8055373621199,11.4064532204597,5.3890717298165,0,5.97870853400678,2
